Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature difference [K],Power [W],Type,Machine failure
297.4,308.5,1472,42.0,150,11.100000000000023,6474.194140517845,M,0
297.4,308.5,1465,55.9,153,11.100000000000023,8575.867265891857,M,0
297.4,308.6,1657,33.1,156,11.200000000000045,5743.532993121444,M,0
297.4,308.6,1635,30.5,159,11.200000000000045,5222.112388429633,L,0
297.4,308.7,1582,31.9,161,11.300000000000011,5284.766217917726,M,0
297.5,308.7,1761,26.2,164,11.199999999999989,4831.581005661887,L,0
297.5,308.8,1587,34.9,166,11.300000000000011,5800.0397729840115,L,0
297.5,308.7,1446,53.0,168,11.199999999999989,8025.512592860486,M,0
297.5,308.7,1352,53.0,171,11.199999999999989,7503.798772854341,M,0
297.4,308.7,1392,46.4,174,11.300000000000011,6763.7233194726805,M,0
297.5,308.8,1417,49.8,177,11.300000000000011,7389.717071626983,L,0
297.5,308.8,1824,24.0,179,11.300000000000011,4584.212000118227,H,0
297.5,308.8,1603,36.7,184,11.300000000000011,6160.673665665096,L,0
297.4,308.8,1620,33.4,186,11.400000000000034,5666.17651001455,L,0
297.4,308.8,1353,49.4,188,11.400000000000034,6999.279936638843,L,0
297.5,308.8,1360,50.7,190,11.300000000000011,7220.636555010781,L,0
297.5,308.6,1380,53.5,192,11.100000000000023,7731.459520484482,L,0
297.5,308.7,1363,53.6,194,11.199999999999989,7650.49020582596,M,0
297.4,308.6,1452,41.2,197,11.200000000000045,6264.587078670335,M,0
297.4,308.6,1680,32.8,200,11.200000000000045,5770.477386113732,L,0
297.5,308.6,1536,39.0,202,11.100000000000023,6273.132210688099,L,0
297.5,308.6,1621,28.9,0,11.100000000000023,4905.795896115189,L,0
297.5,308.6,1585,37.6,2,11.100000000000023,6240.878526111243,L,0
297.6,308.7,1408,51.5,4,11.099999999999966,7593.438883236769,M,0
297.5,308.6,1536,38.7,7,11.100000000000023,6224.87734752896,H,0
297.5,308.6,1352,52.6,12,11.100000000000023,7447.166329285629,L,0
297.5,308.6,1481,38.8,14,11.100000000000023,6017.490344489986,H,0
297.5,308.7,1454,45.0,19,11.199999999999989,6851.813577479339,L,0
297.5,308.6,1349,51.5,21,11.100000000000023,7275.247907305683,M,0
297.5,308.6,1327,52.1,24,11.100000000000023,7239.9782937813825,M,0
297.6,308.7,1552,42.3,27,11.099999999999966,6874.810035703615,L,0
297.5,308.7,1456,44.7,29,11.199999999999989,6815.496766403841,L,0
297.6,308.6,1254,45.8,31,11.0,6014.3906397384435,M,0
297.5,308.6,1437,43.3,34,11.100000000000023,6515.883075030983,L,0
297.5,308.6,1694,27.1,36,11.100000000000023,4807.4116861802695,L,0
297.5,308.5,1306,50.7,38,11.0,6933.934809444177,L,0
297.5,308.5,1699,30.1,40,11.0,5355.3578048438885,M,0
297.4,308.5,1369,53.2,43,11.100000000000023,7626.8235411689175,L,0
297.4,308.5,1471,43.9,45,11.100000000000023,6762.477154386757,L,0
297.4,308.5,1410,43.9,47,11.100000000000023,6482.04812215182,L,0
297.4,308.5,1412,45.5,49,11.100000000000023,6727.825387417663,M,0
297.4,308.5,1418,51.2,52,11.100000000000023,7602.821773295492,L,0
297.4,308.5,1782,25.9,54,11.100000000000023,4833.214633841753,L,0
297.4,308.5,1497,36.4,56,11.100000000000023,5706.263232274356,M,0
297.3,308.4,1459,39.4,59,11.099999999999966,6019.773235151593,L,0
297.2,308.3,1796,23.8,61,11.100000000000023,4476.224988638834,L,0
297.2,308.3,1569,31.2,63,11.100000000000023,5126.325228421681,L,0
297.3,308.4,1469,46.7,65,11.099999999999966,7184.016056645436,L,0
297.3,308.4,1472,41.3,67,11.099999999999966,6366.290904842547,L,0
297.4,308.5,1475,47.2,69,11.100000000000023,7290.589351430714,L,0
297.4,308.6,1488,36.4,71,11.200000000000045,5671.9570404971555,L,0
297.4,308.6,1524,43.1,73,11.200000000000045,6878.45428318178,L,0
297.4,308.5,1486,48.6,75,11.100000000000023,7562.818826839781,L,0
297.5,308.6,1255,60.7,77,11.100000000000023,7977.393865383002,M,0
297.4,308.6,1469,42.6,80,11.200000000000045,6553.299443535237,M,0
297.4,308.5,1692,34.3,83,11.100000000000023,6077.473820222525,L,0
297.4,308.6,1604,32.8,85,11.200000000000045,5509.431980551443,M,0
297.4,308.6,1446,48.1,88,11.200000000000045,7283.531239935649,L,0
297.3,308.5,1503,43.3,90,11.199999999999989,6815.151191211945,L,0
297.3,308.5,1625,32.8,92,11.199999999999989,5581.562947877866,M,0
297.2,308.5,1574,35.8,95,11.300000000000011,5900.874425188732,L,0
297.2,308.4,1378,41.9,97,11.199999999999989,6046.330165049939,M,0
297.1,308.4,1693,29.5,100,11.299999999999955,5230.071089818727,L,0
297.2,308.4,1462,51.2,102,11.199999999999989,7838.734437629061,L,0
297.3,308.5,1435,55.0,104,11.199999999999989,8265.006672819149,H,0
297.2,308.5,1425,45.8,109,11.300000000000011,6834.534817884593,M,0
297.3,308.6,1376,53.5,112,11.300000000000011,7709.049492888873,H,0
297.4,308.7,1481,48.0,117,11.300000000000011,7444.317951946374,M,0
297.4,308.7,1349,48.9,120,11.300000000000011,6907.953838198988,H,0
297.3,308.7,1551,40.0,125,11.399999999999977,6496.813607623693,L,0
297.4,308.7,1623,33.8,127,11.300000000000011,5744.653494501223,H,0
297.4,308.8,1462,49.7,132,11.400000000000034,7609.0840146516475,L,0
297.3,308.8,1447,57.4,134,11.5,8697.792476777677,M,0
297.3,308.9,1799,24.5,137,11.599999999999966,4615.575566776564,M,0
297.3,308.8,1548,41.3,140,11.5,6694.985272212136,M,0
297.2,308.8,1485,47.9,143,11.600000000000023,7448.873261294079,M,0
297.2,308.7,1463,49.9,146,11.5,7644.929586829107,L,0
297.3,308.7,1587,35.8,148,11.399999999999977,5949.6109992214215,L,0
297.3,308.8,1469,44.1,150,11.5,6784.049423941407,M,0
297.3,308.7,1430,42.8,153,11.399999999999977,6409.267892343657,H,0
297.4,308.7,1726,26.8,158,11.300000000000011,4844.000768619078,H,0
297.4,308.8,1651,34.1,163,11.400000000000034,5895.627965457237,L,0
297.4,308.8,1529,41.3,165,11.400000000000034,6612.811680369739,L,0
297.4,308.8,1473,46.2,167,11.400000000000034,7126.451607256159,L,0
297.4,308.8,1324,53.5,169,11.400000000000034,7417.719134145979,H,0
297.4,308.9,1708,28.8,174,11.5,5151.206642238112,L,0
297.5,309.1,1540,38.5,176,11.600000000000023,6208.8342810446275,M,0
297.5,309.0,1320,54.7,179,11.5,7561.185198659914,L,0
297.4,308.9,1376,39.0,181,11.5,5619.680938741421,M,0
297.3,308.7,1542,37.0,184,11.399999999999977,5974.680908597069,M,0
297.3,308.7,1506,39.3,187,11.399999999999977,6197.922482561159,L,0
297.3,308.7,1492,43.6,189,11.399999999999977,6812.145734240012,L,0
297.3,308.8,1564,38.0,191,11.5,6223.70448627162,H,0
297.4,308.9,1645,30.8,196,11.5,5305.731112892682,H,0
297.4,308.9,1348,59.1,201,11.5,8342.687787166911,M,0
297.4,308.8,1325,62.4,204,11.400000000000034,8658.22935329347,M,1
297.5,308.9,1443,43.5,0,11.399999999999977,6573.311388738604,L,0
297.5,308.9,1436,44.8,2,11.399999999999977,6736.915062162047,M,0
297.5,308.9,1596,30.7,5,11.399999999999977,5130.974785548994,L,0
297.6,309.0,1491,43.2,7,11.399999999999977,6745.125090963429,L,0
297.7,308.9,1573,35.1,9,11.199999999999989,5781.818535593192,M,0
297.7,308.9,1575,39.9,12,11.199999999999989,6580.85121110722,L,0
297.7,308.9,1458,41.1,14,11.199999999999989,6275.205661839467,L,0
297.7,309.0,1433,41.8,16,11.300000000000011,6272.650499814547,M,0
297.7,308.9,1662,28.1,19,11.199999999999989,4890.642947549374,L,0
297.7,308.9,1327,63.7,21,11.199999999999989,8851.950428289329,M,0
297.7,308.9,1742,26.3,24,11.199999999999989,4797.693692905164,L,0
297.8,308.9,1506,33.5,26,11.099999999999966,5283.216365541955,L,0
297.9,309.1,1457,44.4,28,11.200000000000045,6774.404734494886,L,0
297.9,309.1,1488,37.3,30,11.200000000000045,5812.197736553404,M,0
297.9,309.1,1619,34.7,33,11.200000000000045,5883.082538793903,L,0
298.0,309.2,1558,41.7,35,11.199999999999989,6803.4958824671285,M,0
298.0,309.2,1731,28.7,38,11.199999999999989,5202.446018418161,L,0
298.0,309.1,1574,34.8,40,11.100000000000023,5736.0455306303875,M,0
297.9,309.0,1290,49.8,43,11.100000000000023,6727.406508397183,L,0
297.9,308.9,1416,39.6,45,11.0,5872.013660677755,H,0
297.9,308.9,1566,41.9,50,11.0,6871.228620078523,L,0
297.9,309.0,1456,46.5,52,11.100000000000023,7089.9463006214455,L,0
297.9,309.0,1528,37.5,54,11.100000000000023,6000.441968356505,L,0
297.9,309.1,1338,49.6,56,11.200000000000045,6949.705604565197,M,0
297.9,309.1,1558,39.2,59,11.200000000000045,6395.612436276054,M,0
297.9,309.1,1614,38.1,62,11.200000000000045,6439.573789475287,M,0
298.0,309.1,1557,36.4,65,11.100000000000023,5934.971177455694,H,0
298.1,309.3,1443,45.3,70,11.199999999999989,6845.3104806864085,L,0
298.1,309.3,1332,51.0,72,11.199999999999989,7113.822404788727,H,0
298.1,309.3,1752,25.2,77,11.199999999999989,4623.419076435027,M,0
298.1,309.2,1460,45.8,80,11.099999999999966,7002.40058534141,M,0
298.1,309.2,1802,26.9,83,11.099999999999966,5076.164465719363,L,0
298.0,309.2,1527,39.5,85,11.199999999999989,6316.329109674958,L,0
298.0,309.2,1458,39.8,87,11.199999999999989,6076.719837985664,L,0
298.0,309.2,1520,37.9,89,11.199999999999989,6032.69565293336,H,0
298.0,309.2,1378,49.7,94,11.199999999999989,7171.899980978091,L,0
297.9,309.2,1529,38.1,96,11.300000000000011,6100.438862520268,M,0
298.0,309.2,1527,32.4,99,11.199999999999989,5180.988940594142,L,0
298.0,309.2,1438,42.9,101,11.199999999999989,6460.182637282835,M,0
297.9,309.0,1583,36.7,104,11.100000000000023,6083.809365407267,L,0
297.8,308.9,1530,37.6,106,11.099999999999966,6024.318072523787,L,0
297.7,308.9,1530,39.1,108,11.199999999999989,6264.649910523406,M,0
297.7,308.8,2089,19.1,111,11.100000000000023,4178.307757298913,M,0
297.7,308.8,1616,34.2,114,11.100000000000023,5787.567650149261,L,0
297.7,308.9,1681,28.3,116,11.199999999999989,4981.7596064789905,M,0
297.6,308.8,1475,43.0,119,11.199999999999989,6641.850468464421,L,0
297.5,308.7,1371,46.5,121,11.199999999999989,6676.04146851099,L,0
297.5,308.7,1546,38.0,123,11.199999999999989,6152.076173769771,M,0
297.4,308.6,1461,40.1,126,11.200000000000045,6135.122045415899,H,0
297.4,308.7,1638,31.9,131,11.300000000000011,5471.837588463486,L,0
297.3,308.7,1577,35.6,133,11.399999999999977,5879.092716123843,M,0
297.4,308.6,1532,38.7,136,11.200000000000045,6208.666729436437,L,0
297.3,308.5,1710,27.7,138,11.199999999999989,4960.260640752925,M,0
297.3,308.6,1584,29.4,141,11.300000000000011,4876.757108020507,M,0
297.3,308.6,1446,50.1,144,11.300000000000011,7586.380771741705,L,0
297.4,308.7,1522,46.3,146,11.300000000000011,7379.454535625256,H,0
297.4,308.7,1382,49.9,151,11.300000000000011,7221.662808610953,M,0
297.4,308.7,1584,38.2,154,11.300000000000011,6336.466718584469,L,0
297.3,308.6,1385,55.2,156,11.300000000000011,8006.034718408229,L,0
297.3,308.7,1592,34.4,158,11.399999999999977,5734.956445177143,L,0
297.2,308.6,1404,43.7,160,11.400000000000034,6425.059631415702,M,0
297.2,308.5,1518,44.3,163,11.300000000000011,7042.131260433809,L,0
297.1,308.4,1529,40.4,165,11.299999999999955,6468.706825349575,L,0
297.1,308.4,1550,37.0,167,11.299999999999955,6005.677956112489,L,0
297.1,308.3,1773,23.8,169,11.199999999999989,4418.9013946863315,L,0
297.2,308.5,1446,43.7,171,11.300000000000011,6617.262269962325,L,0
297.2,308.5,1487,46.9,173,11.300000000000011,7303.1871379716085,M,0
297.3,308.5,1524,49.3,176,11.199999999999989,7867.930305356421,M,0
297.1,308.3,1403,54.1,179,11.199999999999989,7948.4702690189515,L,0
297.1,308.2,2267,15.7,181,11.099999999999966,3727.175052243418,L,0
297.1,308.2,1529,37.9,183,11.099999999999966,6068.415561404676,M,0
297.1,308.2,1402,51.2,186,11.099999999999966,7517.035349901466,L,0
297.2,308.3,1693,28.0,188,11.100000000000023,4964.135271692352,L,0
297.1,308.3,1496,45.8,190,11.199999999999989,7175.0625175827045,L,0
297.1,308.1,1633,33.3,192,11.0,5694.545091676467,L,0
297.1,308.2,1399,42.6,194,11.099999999999966,6241.025133768412,L,0
297.0,308.1,1363,45.3,196,11.100000000000023,6465.80608813276,M,0
297.1,308.2,1527,42.2,199,11.099999999999966,6748.078188057803,H,0
297.2,308.2,1405,42.5,204,11.0,6253.078377582685,M,0
297.3,308.3,1459,59.6,207,11.0,9106.052914087182,M,1
297.4,308.4,1789,25.0,210,11.0,4683.5910477267835,M,0
297.4,308.4,1531,41.5,213,11.0,6653.526721160263,L,0
297.4,308.4,1620,35.8,215,11.0,6073.326917919787,M,0
297.4,308.4,1571,39.4,0,11.0,6481.880570543628,L,0
297.4,308.4,1434,39.9,2,11.0,5991.708340779525,L,0
297.4,308.4,1474,43.6,4,11.0,6729.961670422103,L,0
297.3,308.3,1544,41.7,6,11.0,6742.360489428271,M,0
297.3,308.2,1601,35.7,9,10.899999999999977,5985.330907692738,L,0
297.4,308.3,1801,26.9,11,10.900000000000034,5073.347504306645,L,0
297.4,308.3,1465,42.0,13,10.900000000000034,6443.406532512666,L,0
297.4,308.4,1340,52.6,15,11.0,7381.0672198541,M,0
297.4,308.4,1517,41.0,18,11.0,6513.254609177478,M,0
297.3,308.4,1434,44.8,21,11.099999999999966,6727.532172103326,M,0
297.3,308.3,1935,19.3,24,11.0,3910.811614821254,H,0
297.3,308.3,1595,32.2,29,11.0,5378.301903190607,M,0
297.3,308.3,2188,17.0,32,11.0,3895.1560114308645,L,0
297.3,308.4,1449,44.4,34,11.099999999999966,6737.208277476384,M,0
297.3,308.3,1471,38.2,37,11.0,5884.433423634946,L,0
297.4,308.2,1639,33.8,39,10.800000000000011,5801.285938069936,L,0
297.3,308.2,1846,24.5,41,10.899999999999977,4736.160364796852,M,0
297.3,308.2,1452,38.2,44,10.899999999999977,5808.427825369097,M,0
297.4,308.3,1483,41.9,47,10.900000000000034,6507.044727698882,M,0
297.4,308.3,1284,60.3,50,10.900000000000034,8107.947984090681,L,0
297.4,308.2,1419,50.0,52,10.800000000000011,7429.866625739861,L,0
297.3,308.1,1763,28.4,54,10.800000000000011,5243.234363037269,L,0
297.2,308.0,1478,42.5,56,10.800000000000011,6577.971417841428,M,0
297.3,308.0,1518,36.0,59,10.699999999999989,5722.725177779168,L,0
297.3,308.0,1447,49.0,61,10.699999999999989,7424.944797249236,L,0
297.4,308.0,1355,55.1,63,10.600000000000023,7818.42927711136,M,0
297.4,308.1,1348,57.4,66,10.700000000000045,8102.711996334699,L,0
297.4,308.1,1348,53.7,68,10.700000000000045,7580.411745699884,L,0
297.4,308.1,1734,27.7,70,10.700000000000045,5029.878333956474,M,0
297.3,308.0,1420,46.5,73,10.699999999999989,6914.645430551134,L,0
297.3,307.9,1797,24.7,75,10.599999999999966,4648.080578765706,L,0
297.3,308.0,1403,45.0,77,10.699999999999989,6611.481739479719,M,0
297.3,307.9,1628,30.2,80,10.599999999999966,5148.609592311145,L,0
297.2,307.9,1687,30.4,82,10.699999999999989,5370.531697360727,M,0
297.2,307.9,1456,44.9,85,10.699999999999989,6845.991159094686,M,0
297.1,307.9,1496,44.7,88,10.799999999999955,7002.735688557793,L,0
297.1,307.8,1636,30.3,90,10.699999999999989,5191.042037085631,L,0
297.1,307.8,1536,40.4,92,10.699999999999989,6498.321572097415,L,0
297.1,307.8,1454,50.6,94,10.699999999999989,7704.483711565657,L,0
297.0,307.8,1396,50.0,96,10.800000000000011,7309.4389073522525,L,0
297.0,307.6,1575,37.4,98,10.600000000000023,6168.517175323559,L,0
296.9,307.6,1514,35.7,100,10.700000000000045,5660.081820266587,L,0
296.8,307.4,1455,49.9,102,10.599999999999966,7603.125460585337,M,0
296.8,307.4,1549,48.3,105,10.599999999999966,7834.786502861049,L,0
296.8,307.5,1474,42.4,107,10.699999999999989,6544.7333675664495,L,0
296.7,307.4,1661,34.2,109,10.699999999999989,5948.731353278417,H,0
296.7,307.4,1535,34.6,114,10.699999999999989,5561.77091416025,L,0
296.9,307.5,1556,31.2,116,10.600000000000023,5083.850895745147,M,0
296.9,307.6,1435,45.0,119,10.700000000000045,6762.278186852031,L,0
296.9,307.5,1332,51.1,121,10.600000000000023,7127.771076170666,M,0
297.0,307.6,1513,42.4,124,10.600000000000023,6717.897954632318,L,0
297.0,307.7,1502,39.4,126,10.699999999999989,6197.189444275321,L,0
297.0,307.7,1315,60.1,128,10.699999999999989,8276.159326739391,L,0
297.0,307.7,1261,51.1,130,10.699999999999989,6747.8373326210285,M,0
297.1,307.8,1406,60.4,133,10.699999999999989,8893.052932173794,L,0
297.1,307.8,1584,42.3,135,10.699999999999989,7016.558696233587,L,0
297.1,307.8,1443,43.9,137,10.699999999999989,6633.755631393672,M,0
297.2,307.9,1580,35.8,140,10.699999999999989,5923.368228588435,L,0
297.2,307.9,1825,24.6,142,10.699999999999989,4701.393406097125,L,0
297.2,307.9,1469,48.2,144,10.699999999999989,7414.766037051606,L,0
297.2,307.9,1493,38.4,146,10.699999999999989,6003.709224716239,L,0
297.3,308.0,1598,29.4,148,10.699999999999989,4919.859759227758,M,0
297.2,307.9,1450,37.2,151,10.699999999999989,5648.583591154449,H,0
297.2,307.9,1632,37.5,156,10.699999999999989,6408.849013323178,M,0
297.1,307.9,1980,20.3,159,10.799999999999955,4209.105837279605,M,0
297.2,308.0,1474,43.7,162,10.800000000000011,6745.397362326742,L,0
297.2,307.9,1540,37.1,164,10.699999999999989,5983.058489006642,L,0
297.1,307.9,1609,38.9,166,10.799999999999955,6554.419944915016,M,0
297.1,308.0,1467,42.8,169,10.899999999999977,6575.10209655115,L,0
297.1,307.9,1492,39.4,171,10.799999999999955,6155.929860758176,L,0
297.0,307.9,1493,46.1,173,10.899999999999977,7207.57800154736,L,0
297.0,307.8,1500,39.9,175,10.800000000000011,6267.477343911637,L,0
297.1,307.8,1477,36.6,177,10.699999999999989,5660.961466209591,L,0
297.1,307.9,1342,49.1,179,10.799999999999955,6900.215048295646,L,0
297.1,307.8,1538,34.3,181,10.699999999999989,5524.32312972946,M,0
297.2,307.9,1337,58.1,184,10.699999999999989,8134.599161768634,L,0
297.3,307.9,1417,41.8,186,10.599999999999966,6202.61392759052,L,0
297.4,308.0,1383,46.2,188,10.600000000000023,6691.026865468614,L,0
297.4,308.0,1440,42.4,190,10.600000000000023,6393.769368585947,M,0
297.3,307.9,1579,34.4,193,10.599999999999966,5688.12577068763,L,0
297.2,307.9,1441,40.0,195,10.699999999999989,6036.04668509719,L,0
297.2,307.9,1530,35.9,197,10.699999999999989,5751.941989457552,M,0
297.2,308.0,1705,26.0,200,10.800000000000011,4642.226744454518,L,0
297.2,308.0,1435,43.0,202,10.800000000000011,6461.732489658607,H,0
297.2,308.1,1340,61.3,207,10.900000000000034,8601.890125039092,M,1
297.2,308.1,1431,49.7,210,10.900000000000034,7447.742287938788,L,1
297.3,308.2,1396,52.7,212,10.899999999999977,7704.148608349275,L,1
297.3,308.1,1369,52.0,214,10.800000000000011,7454.78992745834,M,0
297.3,308.1,1615,35.4,217,10.800000000000011,5986.9331199460685,L,1
297.2,308.1,1662,31.3,0,10.900000000000034,5447.584493177773,L,0
297.3,308.2,1553,33.5,2,10.899999999999977,5448.097619977859,L,0
297.4,308.2,1536,34.6,4,10.800000000000011,5565.394217687391,M,0
297.4,308.3,1548,46.6,7,10.900000000000034,7554.148031115874,L,0
297.4,308.3,1706,30.9,9,10.900000000000034,5520.343779034912,L,0
297.4,308.3,1366,45.5,11,10.900000000000034,6508.646939952214,L,0
297.5,308.4,1440,35.9,13,10.899999999999977,5413.592460665931,L,0
297.5,308.4,1685,28.1,15,10.899999999999977,4958.3233252832115,M,0
297.4,308.3,1444,44.0,18,10.900000000000034,6653.474361282702,M,0
297.4,308.3,1395,48.7,21,10.900000000000034,7114.293643686766,L,0
297.4,308.3,1483,38.8,23,10.900000000000034,6025.61659748727,L,0
297.5,308.4,1403,44.3,25,10.899999999999977,6508.636467976701,M,0
297.5,308.4,1793,23.9,28,10.899999999999977,4487.524250216245,H,0
297.4,308.3,1723,28.8,33,10.900000000000034,5196.445576449805,L,0
297.4,308.2,1386,41.0,35,10.800000000000011,5950.804804429786,L,0
297.4,308.2,1585,46.2,37,10.800000000000011,7668.313508147326,H,0
297.3,308.1,1731,27.7,42,10.800000000000011,5021.17612230603,M,0
297.3,308.3,1519,37.7,45,11.0,5996.912912608973,L,0
297.3,308.2,1896,24.4,47,10.899999999999977,4844.587199247748,L,0
297.3,308.3,2358,14.9,49,11.0,3679.24482032515,L,0
297.3,308.3,1341,51.9,51,11.0,7288.2750448425695,M,0
297.3,308.3,1550,37.0,54,11.0,6005.677956112489,L,0
297.3,308.3,1309,61.5,56,11.0,8430.30680627553,L,0
297.3,308.4,1599,32.9,58,11.099999999999966,5509.0026295554535,M,0
297.4,308.4,1343,40.0,61,11.0,5625.545245028123,L,0
297.4,308.4,1378,39.9,63,11.0,5757.722519940157,L,0
297.4,308.4,1603,34.6,65,11.0,5808.155554005786,L,0
297.4,308.4,1664,28.1,67,11.0,4896.5281977871,L,0
297.3,308.4,1488,37.4,69,11.099999999999966,5827.780036115209,L,0
297.3,308.4,1370,50.5,71,11.099999999999966,7245.03625795366,M,0
297.3,308.5,1545,34.3,74,11.199999999999989,5549.466342933691,L,0
297.4,308.5,1566,31.4,76,11.100000000000023,5149.321686645958,M,0
297.4,308.6,1820,24.6,79,11.200000000000045,4688.512876217407,L,0
297.4,308.6,1901,22.1,81,11.200000000000045,4399.496824062658,M,0
297.4,308.5,1638,32.2,84,11.100000000000023,5523.296876129288,M,0
297.3,308.4,1521,38.2,87,11.099999999999966,6084.448155913496,M,0
297.3,308.4,1864,23.1,90,11.099999999999966,4509.065103844358,H,0
297.3,308.3,1430,41.9,95,11.0,6274.493567504655,L,0
297.3,308.4,1686,34.5,97,11.099999999999966,6091.23399604525,M,0
297.2,308.3,1326,57.2,100,11.100000000000023,7942.700210511858,M,0
297.2,308.3,1805,25.6,103,11.100000000000023,4838.890444569239,L,0
297.2,308.3,1453,45.8,105,11.100000000000023,6968.827431850046,H,0
297.2,308.4,1863,26.0,110,11.199999999999989,5072.41549848608,M,0
297.2,308.3,1576,35.3,113,11.100000000000023,5825.853192621007,L,0
297.2,308.3,1419,39.7,115,11.100000000000023,5899.31410083745,L,0
297.2,308.4,1833,25.2,117,11.199999999999989,4837.173040585276,L,0
297.2,308.4,2182,17.3,119,11.199999999999989,3953.024148109989,H,0
297.2,308.3,1656,30.3,124,11.100000000000023,5254.5022086881445,L,0
297.1,308.2,1351,56.6,126,11.099999999999966,8007.563626832975,L,0
297.1,308.2,1790,30.3,128,11.099999999999966,5679.6853584249875,H,0
297.2,308.2,1678,28.1,133,11.0,4937.724949451173,M,0
